a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,label
-0.05282598538562783,0.6283674357277315,-4.367149801522251,-0.30115897176074113,-0.7210653411387691,1.4102858898134671,-0.3732875410399914,-0.1577044440392365,-0.6113809277060276,1.4172744899801573,0.7569190347227588,-1.6227665299236902,0.22584149894170183,-1.9903438127723083,0.14432159228434938,-0.6484708741673644,1.4701712812806322,-0.17393373920614752,-0.20410147154495628,1.9757344179625829,1
0.379668360095321,-0.19101742240833253,3.1887990672991653,1.285965474171078,0.42301375619313025,-0.6336628150192838,0.012293283508613483,-2.0840387363960655,-1.3599476724418542,0.014409630174225585,-0.40073371065078867,-0.643166993013986,0.14700211721906659,2.1043773415138927,1.5352815870321852,0.8589558588446942,0.8496767302647353,-3.4978004260323496,0.3217639845807314,-0.1845485983983896,0
0.030378057772589735,1.3487633281080091,-2.8121781483075248,-2.9808014316761327,0.4745783449827902,0.08808417838703353,0.2253515687032908,-1.8824502536844714,0.24708212568188737,-0.20774254855003504,0.47912552797216135,-2.1457941106443297,0.5565756453978443,-1.6190352276863154,0.4301269948978994,-0.6180421492553699,1.4519836725896296,-0.30608005612692935,-1.5511191189510063,-0.09793971022809009,0
-0.3456076621159342,-4.839699527415727,-4.6885623963931495,0.24900150682411934,1.1591180732005282,1.8460136710243056,-0.18788477273659576,-3.350667366663002,-0.15066643114967682,1.935401955088905,-0.8227777528140343,-3.4840768055087983,-0.722862523817511,-0.040234075987904516,-0.5734696874619014,-1.9889096041237249,-0.10331433379847635,-2.1535597358677716,-1.2476664114693654,2.8972986615767007,0
-1.445896252039632,-1.561816203384551,0.8126958271947333,0.7763884807359508,-0.9939840862850264,1.4327596150703565,0.8538883986159618,-0.7994815698560221,-0.6698480725275552,0.6938109999310774,-1.345900614629719,-0.26383509683490003,-1.0526074383525013,1.4065741767756368,0.9396735665934283,0.9391202024313461,-1.1803313146303398,-0.3454367572240804,-0.5475736853314541,-0.5311421367970945,0
-0.887961380099826,-0.5794812941587388,1.3036758924467229,0.6441053460550783,1.0448582778200826,2.1087229987325897,-0.8335583217724155,-2.1527675683138336,-0.8265082414402722,-3.224540383150266,1.1672986877104607,-0.16507333269917357,-0.8962926201314294,0.08665200700193798,-0.8935169759944883,-0.13506900199812463,0.19127323539885804,-0.8112634102074985,0.6713982008235636,-1.4123712831718338,1
0.3028236529277692,-2.653068412921719,-3.5114065666095655,-0.06698375288296628,-0.13881398882218057,-0.6377565267050174,0.5815567139247707,-0.2698368235820131,-2.1206126618064456,2.4057683549375026,-0.869077279686325,-1.741642501757155,0.6750816170115109,1.010614075051577,1.6345146914185928,-0.35571826538241424,-0.9722572052820967,0.8001829888451364,-0.3801699765592057,0.5895537067894602,0
1.5014814658104763,-1.5340662902718805,-2.0146432646907626,-0.6738270398629972,2.1629438678471344,1.373784885318293,0.8920046737312604,-1.574890221719789,-1.5015899907983254,1.6405690010948633,-1.6144312390618794,-2.7331332626587344,-0.36146851837624744,1.926952420878564,1.127270859045427,-0.2589397929055011,1.103147839062234,-0.07727820344820047,0.686197227612348,0.7665204849271559,0
1.1199677908530723,1.3991722101725212,1.4982282544288852,-0.5808348369627122,-0.4027319874091594,-1.7577928742022104,0.41211282308719843,0.004457303050970474,0.6682218551918209,1.471976289484354,0.24087272045139996,1.3855668653617523,1.8757710272808323,-1.030068507867266,1.715571023748967,0.8705611566804347,0.15732393025148605,-2.070633393059113,0.4326223604104855,0.1237440161593307,1
-1.6299923487538508,-2.786179382962441,-5.596268302228829,-0.23041896773575246,0.44446914797521,-0.059378371053196544,0.15738210564153576,-3.9502957122426055,2.491912535661605,-0.7445807812812848,0.5776480408143869,-1.6395827477747704,-0.5050058051167365,-3.7863980281081004,-0.9788668423813149,0.8331330631691346,0.5167351039425394,0.7653851995953923,0.23269985863836573,-1.1718278939312081,0
